Feature ID	Taxon	Confidence
02fb569d404cb22c3b109248a4eb4b2b	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__Oidiodendron_chlamydosporicum	0.9945955020052719
02fe40a50209f375f449828481d55e1d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__unidentified	0.7889004861829646
030acf5ecc0d9678b9eb8b0e2ec047e7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sublilacina	0.7123902110768565
030b49c395f7ea517249d953778468bd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__Tricholoma_focale	0.9970176582288237
030ea7bf30bcd847e10d42bec208e8b0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.9805689543766343
030f66964d10c47e9649033f901f9755	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae	0.8974120985045737
0320635f5f26d707d7dbbf3246fe8835	k__Fungi	0.9999999999999859
03239bab559c7012f13a094840403426	k__Fungi;p__Ascomycota	0.9123559523889677
032807501cdeb027d481b542a3864748	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.9999760458275213
0335532d15bfa0873f3ab4b077595527	k__Fungi	1.0000000000000087
033a82a5014f27093268602125925071	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Polycephalomyces	0.9899431516274012
033c593ab6bb2a97bc3fca06b34ea52d	k__Fungi	1.0000000000000138
033d339102cf7a3c0bda461e5cf9ecd5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_diasemospermus	0.9851566433574597
033f24a8ad0177ce438cb084718ae49b	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.7416441422897577
034833ad38da248e6742f9f919052e99	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.8995846195670275
034f8f349d98895c79bd7682fd8f5302	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.9546465500216229
03510d1c98d1d11559c4eb89def829a1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.8354976117838278
0357fd8afb32aa4a2e8ad351e8e978d9	k__Fungi	1.0000000000000009
035c5f8a80aac4578673c87208cd4820	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_pseudodichotomus	0.7015754877055689
03610053fea95aaed5ef7d9638902d00	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_horticola	0.9954814014521313
036137f2a1de52276acff48972dda262	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae	0.9971982437518756
036fc48dcb0fed66c298bc3fd6e22e7e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala;s__unidentified	0.750344596607828
0371b649532049bb8181b04463e5c97d	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__Oidiodendron_sp	0.8143298063381129
03727025de67d1add32d5f70888185ad	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma	0.9035931813641801
03731f2002cf7cc382f1a00ad9b7e729	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;g__Pseudotremella;s__Pseudotremella_moriformis	0.97263982108677
03734b17eca1cc529083c878b86532e1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Meliniomyces;s__unidentified	0.9971564942949023
037ad5fce4ba4393b76cb6cb71ce020f	k__Fungi	0.999999999999992
037c025747bc7d6ac0867d5e5a2cbf37	k__Fungi	0.9999999999999868
038d78dc2983af5821914ce8a989490f	k__Fungi	0.9999999999999871
0391a72c817b2e9108a2fe3aee6ad9a4	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha	0.9995163085136316
03921096cdaccd8d21500039172e8b76	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9721181124144368
03924ce1121aec60fae211e0e181d2d0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia	0.8142490252844291
039a7795b8240f6dec35f7f9c49709b6	k__Fungi	0.99999999999999
039c49ddc66b953cb415df5ddbaba6c0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.9888734709558767
03a0bff330f98adcc676f51ea4001e5d	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9976375994000573
03aa68f703b7712134c6a0dd6ef363bf	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_cincinnata	0.9267660904131725
03af4ace590b4baf1c733185fcac1f9c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Capnobotryella;s__unidentified	0.9979020352053313
03aff90af1515850324ec326c4e33d96	k__Fungi	0.9999999999999866
03b200f363151b951e299a7a623cce93	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.9764530685196999
03cc3b0d847a409b0fbe1badbbcf25c6	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Chromelosporium;s__Chromelosporium_carneum	0.9999870559106963
03cd56ba04db492a469c569465be38a8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae	0.9839050436740912
03d089b589124f7cb97e30fa541ac63e	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Acarosporales;f__unidentified;g__unidentified;s__unidentified	0.8182084016445442
03d1ec9e36eea9d0dc7554dd8c1fe82d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__unidentified	0.9271049590206445
03d1f3855e48d5b55c786506bdc57266	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Meristemomyces;s__Meristemomyces_arctostaphylos	0.9913474212470055
03d20ffddb24b95ac31687e5dd0cbe32	k__Fungi	0.9999999999999911
03d61b43d569ae81bbcd27e3dfe2e9e8	k__Fungi;p__Basidiomycota;c__Microbotryomycetes	0.8890668180612245
03d6930551a506aca4056e6a6bf3f455	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9964218641793863
03d6ba700f6523daccd64dfc81fba588	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales	0.997955300201481
03d8dd714af892b6d60b0686de7e3b26	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Lapidomyces;s__unidentified	0.9937062186376535
03df225d5e5223256987b49ead7111ee	k__Fungi	1.0000000000000127
03df3646644be14270c2f47c18f445d1	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_pinicola	0.9920206411577183
03e262c0f9715cdc80639f4a121a3da6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_proximella	0.9559750831326881
03e2b1625fd6b9671398d8de729c5c08	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__unidentified;s__unidentified	0.7277023706916143
03ed1ca28bcee70c7da1ef2e77f758c8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Coniothyriaceae	0.8954706476918813
03ef7d8e392e9659fee4fab38b1e7738	k__Fungi;p__Basidiomycota;c__Geminibasidiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Geminibasidium;s__unidentified	0.7543001601957461
03f147e1b4c785404a8a352cd4210af2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.712682155863172
03f323df0386849a4547b53c39bd0564	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Wilcoxina;s__Wilcoxina_rehmii	0.999968571336019
03f6d7ff718bb7853be8991ace931a51	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Elasticomyces;s__Elasticomyces_elasticus	0.9999997120834779
03fc52d8524c2259a46f90a693039bce	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.9670952175363462
040315d88640b08298491fbf2554cbfd	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_finlayi	0.9999437530498718
0414d8171bcc1152b9e9ae19b5811ea7	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Holtermanniales;f__Holtermanniales_fam_Incertae_sedis;g__Holtermanniella	0.9999895878267255
041bcb7f163b5e2745a2c8bfd347fd1f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_fimeti	0.9998498894437249
